Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.6740        -2261.427    -2289.919       28.493   572.5
1.6750        -2261.642    -2289.946       28.303   568.7
1.6760        -2261.721    -2290.028       28.307   568.8
1.6770        -2261.810    -2290.132       28.322   569.1
1.6780        -2262.368    -2290.232       27.864   559.9
1.6790        -2262.227    -2290.387       28.160   565.9
1.6800        -2262.243    -2290.560       28.317   569.0
1.6810        -2262.276    -2290.729       28.453   571.7
1.6820        -2262.593    -2290.884       28.291   568.5
1.6830        -2262.572    -2291.022       28.449   571.7
1.6840        -2262.024    -2291.167       29.143   585.6
1.6850        -2261.949    -2291.307       29.358   589.9
1.6860        -2261.871    -2291.411       29.540   593.6
1.6870        -2262.189    -2291.494       29.304   588.9
1.6880        -2262.382    -2291.568       29.186   586.5
1.6890        -2262.172    -2291.664       29.492   592.6
1.6900        -2261.863    -2291.766       29.904   600.9
1.6910        -2262.021    -2291.884       29.863   600.1
1.6920        -2261.768    -2292.003       30.235   607.6
1.6930        -2261.209    -2292.117       30.908   621.1
1.6940        -2261.426    -2292.208       30.783   618.6
1.6950        -2261.717    -2292.306       30.589   614.7
1.6960        -2261.446    -2292.402       30.956   622.0
1.6970        -2261.668    -2292.480       30.812   619.1
1.6980        -2261.495    -2292.546       31.051   623.9
1.6990        -2261.203    -2292.630       31.427   631.5
1.7000        -2261.417    -2292.688       31.271   628.4
1.7010        -2261.601    -2292.712       31.111   625.1
1.7020        -2261.773    -2292.730       30.957   622.1
1.7030        -2261.990    -2292.750       30.761   618.1
1.7040        -2261.801    -2292.768       30.967   622.3
1.7050        -2262.191    -2292.752       30.561   614.1
1.7060        -2262.026    -2292.727       30.701   616.9
1.7070        -2261.942    -2292.696       30.754   618.0
1.7080        -2262.208    -2292.660       30.452   611.9
1.7090        -2262.684    -2292.609       29.925   601.3
1.7100        -2262.484    -2292.523       30.039   603.6
1.7110        -2261.987    -2292.421       30.434   611.6
1.7120        -2262.090    -2292.324       30.234   607.5
1.7130        -2262.152    -2292.246       30.094   604.7
1.7140        -2262.141    -2292.179       30.038   603.6
1.7150        -2262.299    -2292.106       29.807   598.9
1.7160        -2262.567    -2292.040       29.472   592.2
1.7170        -2262.385    -2291.992       29.606   594.9
1.7180        -2262.496    -2291.935       29.439   591.6
1.7190        -2262.309    -2291.897       29.588   594.6
1.7200        -2262.056    -2291.865       29.809   599.0
1.7210        -2262.186    -2291.832       29.646   595.7
1.7220        -2262.403    -2291.798       29.394   590.7
1.7230        -2262.497    -2291.766       29.269   588.1
1.7240        -2262.330    -2291.739       29.409   591.0
1.7250        -2262.877    -2291.698       28.821   579.1
1.7260        -2262.905    -2291.667       28.762   578.0
1.7270        -2263.419    -2291.636       28.218   567.0
1.7280        -2263.367    -2291.615       28.248   567.6
1.7290        -2263.346    -2291.609       28.263   567.9
1.7300        -2263.353    -2291.616       28.262   567.9
1.7310        -2263.598    -2291.623       28.025   563.1
1.7320        -2263.522    -2291.644       28.122   565.1
1.7330        -2263.221    -2291.670       28.449   571.7
1.7340        -2263.661    -2291.715       28.055   563.7
1.7350        -2263.510    -2291.770       28.261   567.9
1.7360        -2263.580    -2291.815       28.236   567.4
1.7370        -2263.948    -2291.861       27.913   560.9
1.7380        -2263.698    -2291.916       28.219   567.0
1.7390        -2263.319    -2291.974       28.655   575.8
1.7400        -2263.110    -2292.033       28.923   581.2
1.7410        -2263.133    -2292.088       28.955   581.8
1.7420        -2263.678    -2292.154       28.475   572.2
1.7430        -2263.689    -2292.223       28.534   573.4
1.7440        -2264.128    -2292.324       28.195   566.6
1.7450        -2264.431    -2292.463       28.032   563.3
1.7460        -2264.140    -2292.611       28.472   572.1
1.7470        -2263.920    -2292.752       28.832   579.4
1.7480        -2264.107    -2292.883       28.776   578.2
1.7490        -2264.522    -2292.994       28.471   572.1
1.7500        -2264.673    -2293.086       28.413   570.9
1.7510        -2264.235    -2293.142       28.907   580.9
1.7520        -2264.225    -2293.176       28.950   581.7
1.7530        -2263.963    -2293.200       29.237   587.5
1.7540        -2264.231    -2293.206       28.975   582.2
1.7550        -2264.411    -2293.214       28.804   578.8
1.7560        -2264.129    -2293.194       29.066   584.1
1.7570        -2264.341    -2293.154       28.813   579.0
1.7580        -2264.264    -2293.101       28.837   579.5
1.7590        -2264.662    -2293.070       28.408   570.8
1.7600        -2264.412    -2293.045       28.633   575.4
1.7610        -2264.485    -2293.030       28.545   573.6
1.7620        -2264.670    -2293.040       28.370   570.1
1.7630        -2264.946    -2293.065       28.118   565.0
1.7640        -2264.989    -2293.087       28.098   564.6
1.7650        -2264.745    -2293.098       28.353   569.7
1.7660        -2265.097    -2293.113       28.015   563.0
1.7670        -2265.053    -2293.125       28.071   564.1
1.7680        -2265.253    -2293.152       27.899   560.6
1.7690        -2265.544    -2293.216       27.672   556.0
1.7700        -2265.275    -2293.316       28.041   563.5
1.7710        -2265.127    -2293.414       28.287   568.4
1.7720        -2265.396    -2293.482       28.085   564.4
1.7730        -2265.523    -2293.544       28.021   563.1
1.7740        -2265.845    -2293.614       27.768   558.0
1.7750        -2266.115    -2293.683       27.568   554.0
1.7760        -2266.515    -2293.744       27.229   547.2
1.7770        -2266.368    -2293.817       27.449   551.6
1.7780        -2266.165    -2293.888       27.723   557.1
1.7790        -2265.956    -2293.985       28.029   563.2
1.7800        -2265.862    -2294.082       28.220   567.1
1.7810        -2266.484    -2294.149       27.665   555.9
1.7820        -2266.566    -2294.201       27.636   555.3
1.7830        -2266.457    -2294.257       27.800   558.6
1.7840        -2266.576    -2294.318       27.742   557.5
1.7850        -2266.803    -2294.375       27.572   554.0
1.7860        -2266.905    -2294.432       27.527   553.1
1.7870        -2267.069    -2294.472       27.403   550.7
1.7880        -2266.581    -2294.509       27.928   561.2
1.7890        -2266.243    -2294.531       28.288   568.4
1.7900        -2266.314    -2294.528       28.213   566.9
1.7910        -2265.674    -2294.497       28.823   579.2
1.7920        -2265.559    -2294.427       28.868   580.1
1.7930        -2265.306    -2294.342       29.036   583.5
1.7940        -2265.600    -2294.231       28.631   575.3
1.7950        -2265.524    -2294.076       28.552   573.7
1.7960        -2265.855    -2293.892       28.037   563.4
1.7970        -2265.597    -2293.672       28.075   564.1
1.7980        -2265.567    -2293.412       27.846   559.5
1.7990        -2265.297    -2293.151       27.854   559.7
1.8000        -2265.107    -2292.868       27.761   557.8
1.8010        -2265.092    -2292.588       27.496   552.5
1.8020        -2264.961    -2292.333       27.372   550.0
1.8030        -2264.730    -2292.122       27.391   550.4
1.8040        -2264.496    -2291.951       27.456   551.7
1.8050        -2264.417    -2291.813       27.396   550.5
1.8060        -2264.207    -2291.715       27.508   552.8
1.8070        -2264.502    -2291.639       27.137   545.3
1.8080        -2264.094    -2291.610       27.516   552.9
1.8090        -2263.780    -2291.639       27.858   559.8
1.8100        -2263.883    -2291.707       27.824   559.1
1.8110        -2263.611    -2291.788       28.177   566.2
1.8120        -2263.768    -2291.864       28.096   564.6
1.8130        -2263.721    -2291.950       28.228   567.2
1.8140        -2263.769    -2292.044       28.275   568.2
1.8150        -2263.313    -2292.153       28.840   579.5
1.8160        -2263.286    -2292.279       28.993   582.6
1.8170        -2263.595    -2292.415       28.820   579.1
1.8180        -2264.143    -2292.523       28.380   570.3
1.8190        -2264.659    -2292.627       27.968   562.0
1.8200        -2264.579    -2292.727       28.147   565.6
1.8210        -2264.641    -2292.839       28.198   566.6
1.8220        -2264.563    -2292.948       28.385   570.4
1.8230        -2264.473    -2293.033       28.561   573.9
1.8240        -2264.520    -2293.126       28.606   574.8
1.8250        -2264.363    -2293.230       28.867   580.1
1.8260        -2264.305    -2293.324       29.019   583.1
1.8270        -2264.012    -2293.404       29.391   590.6
1.8280        -2263.899    -2293.465       29.566   594.1
1.8290        -2263.951    -2293.518       29.567   594.1
1.8300        -2264.146    -2293.571       29.425   591.3
1.8310        -2264.098    -2293.608       29.510   593.0
1.8320        -2264.330    -2293.630       29.300   588.8
1.8330        -2264.240    -2293.637       29.397   590.7
1.8340        -2264.158    -2293.637       29.479   592.4
1.8350        -2264.274    -2293.630       29.355   589.9
1.8360        -2264.285    -2293.607       29.322   589.2
1.8370        -2264.080    -2293.585       29.505   592.9
1.8380        -2263.622    -2293.577       29.956   601.9
1.8390        -2263.360    -2293.555       30.196   606.8
1.8400        -2262.739    -2293.505       30.766   618.2
1.8410        -2262.726    -2293.438       30.712   617.1
1.8420        -2263.172    -2293.341       30.169   606.2
1.8430        -2263.375    -2293.225       29.850   599.8
1.8440        -2263.143    -2293.072       29.929   601.4
1.8450        -2263.338    -2292.920       29.582   594.4
1.8460        -2263.832    -2292.771       28.939   581.5
1.8470        -2263.817    -2292.616       28.800   578.7
1.8480        -2264.324    -2292.476       28.152   565.7
1.8490        -2264.364    -2292.367       28.003   562.7
1.8500        -2264.731    -2292.276       27.546   553.5
1.8510        -2264.462    -2292.194       27.731   557.2
1.8520        -2264.144    -2292.119       27.975   562.1
1.8530        -2264.088    -2292.056       27.968   562.0
1.8540        -2263.959    -2291.997       28.038   563.4
1.8550        -2264.050    -2291.973       27.923   561.1
1.8560        -2264.052    -2292.001       27.949   561.6
1.8570        -2264.144    -2292.059       27.915   560.9
1.8580        -2263.923    -2292.134       28.211   566.9
1.8590        -2263.597    -2292.211       28.614   575.0
1.8600        -2263.572    -2292.289       28.717   577.1
1.8610        -2263.337    -2292.369       29.032   583.4
1.8620        -2262.842    -2292.455       29.613   595.1
1.8630        -2262.942    -2292.535       29.593   594.7
1.8640        -2263.239    -2292.604       29.365   590.1
1.8650        -2263.766    -2292.647       28.881   580.3
1.8660        -2263.806    -2292.667       28.860   579.9
1.8670        -2263.596    -2292.661       29.065   584.0
1.8680        -2263.666    -2292.641       28.974   582.2
1.8690        -2263.985    -2292.606       28.621   575.1
1.8700        -2263.500    -2292.571       29.071   584.2
1.8710        -2263.496    -2292.502       29.006   582.9
1.8720        -2263.742    -2292.385       28.643   575.6
1.8730        -2263.942    -2292.250       28.309   568.8
1.8740        -2263.926    -2292.095       28.169   566.0
1.8750        -2263.585    -2291.912       28.327   569.2
1.8760        -2263.325    -2291.697       28.372   570.1
1.8770        -2263.373    -2291.450       28.077   564.2
1.8780        -2263.363    -2291.176       27.812   558.9
1.8790        -2263.317    -2290.896       27.579   554.2
1.8800        -2263.359    -2290.647       27.287   548.3
1.8810        -2262.870    -2290.429       27.559   553.8
1.8820        -2262.543    -2290.241       27.698   556.6
1.8830        -2262.625    -2290.088       27.462   551.8
1.8840        -2262.492    -2289.985       27.493   552.5
1.8850        -2262.585    -2289.893       27.308   548.7
1.8860        -2262.660    -2289.850       27.190   546.4
1.8870        -2262.269    -2289.875       27.606   554.7
1.8880        -2262.280    -2289.949       27.670   556.0
1.8890        -2261.834    -2290.035       28.200   566.7
1.8900        -2261.797    -2290.147       28.350   569.7
1.8910        -2261.541    -2290.297       28.756   577.8
1.8920        -2261.338    -2290.474       29.135   585.5
1.8930        -2261.523    -2290.661       29.137   585.5
1.8940        -2261.219    -2290.854       29.635   595.5
1.8950        -2260.792    -2291.036       30.244   607.7
1.8960        -2260.593    -2291.217       30.624   615.4
1.8970        -2261.046    -2291.395       30.348   609.8
1.8980        -2260.812    -2291.561       30.749   617.9
1.8990        -2260.487    -2291.698       31.212   627.2
1.9000        -2260.495    -2291.782       31.286   628.7
1.9010        -2260.513    -2291.812       31.299   628.9
1.9020        -2260.911    -2291.808       30.897   620.9
1.9030        -2260.709    -2291.769       31.059   624.1
1.9040        -2260.788    -2291.692       30.904   621.0
1.9050        -2260.553    -2291.578       31.025   623.4
1.9060        -2260.758    -2291.425       30.667   616.2
1.9070        -2261.019    -2291.246       30.227   607.4
1.9080        -2260.995    -2291.063       30.068   604.2
1.9090        -2261.188    -2290.883       29.695   596.7
1.9100        -2261.323    -2290.707       29.383   590.4
1.9110        -2261.506    -2290.537       29.031   583.4
1.9120        -2261.140    -2290.382       29.243   587.6
1.9130        -2260.528    -2290.216       29.688   596.6
1.9140        -2260.651    -2290.073       29.422   591.2
1.9150        -2260.721    -2289.966       29.245   587.7
1.9160        -2260.490    -2289.866       29.375   590.3
1.9170        -2260.895    -2289.786       28.891   580.6
1.9180        -2260.834    -2289.710       28.876   580.2
1.9190        -2260.548    -2289.656       29.109   584.9
1.9200        -2260.545    -2289.640       29.095   584.6
1.9210        -2260.419    -2289.663       29.244   587.7
1.9220        -2260.168    -2289.698       29.530   593.4
1.9230        -2260.462    -2289.724       29.262   588.0
1.9240        -2260.031    -2289.741       29.711   597.0
1.9250        -2260.147    -2289.759       29.611   595.0
1.9260        -2260.339    -2289.776       29.438   591.5
1.9270        -2259.983    -2289.799       29.816   599.1
1.9280        -2260.249    -2289.790       29.541   593.6
1.9290        -2260.164    -2289.772       29.608   595.0
1.9300        -2260.093    -2289.729       29.636   595.5
1.9310        -2260.585    -2289.678       29.092   584.6
1.9320        -2260.286    -2289.620       29.333   589.4
1.9330        -2260.382    -2289.556       29.174   586.2
1.9340        -2260.387    -2289.456       29.069   584.1
1.9350        -2260.824    -2289.315       28.491   572.5
1.9360        -2260.888    -2289.179       28.291   568.5
1.9370        -2260.952    -2289.063       28.111   564.9
1.9380        -2261.057    -2288.948       27.892   560.5
1.9390        -2261.059    -2288.851       27.792   558.5
1.9400        -2261.076    -2288.778       27.701   556.6
1.9410        -2261.310    -2288.726       27.417   550.9
1.9420        -2261.341    -2288.699       27.359   549.8
1.9430        -2261.053    -2288.713       27.661   555.8
1.9440        -2260.430    -2288.757       28.328   569.2
1.9450        -2260.678    -2288.830       28.153   565.7
1.9460        -2260.396    -2288.944       28.548   573.6
1.9470        -2260.141    -2289.072       28.932   581.4
1.9480        -2260.510    -2289.209       28.700   576.7
1.9490        -2260.936    -2289.388       28.452   571.7
1.9500        -2261.028    -2289.591       28.563   573.9
1.9510        -2260.944    -2289.797       28.854   579.8
1.9520        -2260.849    -2290.014       29.166   586.1
1.9530        -2260.957    -2290.229       29.272   588.2
1.9540        -2260.693    -2290.424       29.731   597.4
1.9550        -2261.369    -2290.591       29.222   587.2
1.9560        -2261.249    -2290.729       29.481   592.4
1.9570        -2261.456    -2290.806       29.350   589.8
1.9580        -2260.641    -2290.849       30.207   607.0
1.9590        -2260.722    -2290.855       30.133   605.5
1.9600        -2260.451    -2290.791       30.340   609.7
1.9610        -2260.364    -2290.656       30.293   608.7
1.9620        -2260.318    -2290.497       30.178   606.4
1.9630        -2260.456    -2290.332       29.876   600.3
1.9640        -2260.767    -2290.172       29.404   590.9
1.9650        -2260.304    -2290.032       29.728   597.4
1.9660        -2260.516    -2289.942       29.426   591.3
1.9670        -2260.649    -2289.883       29.234   587.4
1.9680        -2260.762    -2289.867       29.104   584.8
1.9690        -2260.901    -2289.882       28.981   582.4
1.9700        -2260.747    -2289.950       29.203   586.8
1.9710        -2260.702    -2290.048       29.346   589.7
1.9720        -2260.515    -2290.138       29.624   595.3
1.9730        -2260.649    -2290.245       29.596   594.7
1.9740        -2260.273    -2290.372       30.099   604.8
1.9750        -2260.418    -2290.531       30.113   605.1
1.9760        -2260.491    -2290.669       30.178   606.4
1.9770        -2260.494    -2290.789       30.294   608.7
1.9780        -2260.800    -2290.878       30.078   604.4
1.9790        -2260.812    -2290.948       30.136   605.6
1.9800        -2260.461    -2290.981       30.520   613.3
1.9810        -2260.265    -2290.992       30.726   617.4
1.9820        -2260.577    -2290.972       30.395   610.8
1.9830        -2260.876    -2290.934       30.058   604.0
1.9840        -2260.954    -2290.862       29.908   601.0
1.9850        -2260.847    -2290.784       29.937   601.6
1.9860        -2261.173    -2290.699       29.526   593.3
1.9870        -2260.984    -2290.612       29.628   595.4
1.9880        -2261.202    -2290.508       29.306   588.9
1.9890        -2261.785    -2290.401       28.617   575.0
1.9900        -2261.935    -2290.284       28.349   569.7
1.9910        -2262.058    -2290.167       28.109   564.8
1.9920        -2262.023    -2290.062       28.039   563.4
1.9930        -2261.830    -2289.954       28.125   565.1
1.9940        -2261.719    -2289.847       28.129   565.2
1.9950        -2261.913    -2289.771       27.858   559.8
1.9960        -2261.721    -2289.744       28.023   563.1
1.9970        -2262.248    -2289.744       27.497   552.5
1.9980        -2262.252    -2289.779       27.527   553.1
1.9990        -2262.731    -2289.843       27.112   544.8
2.0000        -2262.717    -2289.940       27.223   547.0
2.0010        -2262.397    -2290.084       27.687   556.4
2.0020        -2262.342    -2290.259       27.917   561.0
2.0030        -2262.231    -2290.455       28.223   567.1
2.0040        -2262.005    -2290.661       28.656   575.8
2.0050        -2262.216    -2290.866       28.650   575.7
2.0060        -2262.479    -2291.068       28.589   574.5
2.0070        -2261.912    -2291.253       29.341   589.6
2.0080        -2261.605    -2291.419       29.813   599.1
2.0090        -2261.756    -2291.570       29.814   599.1
2.0100        -2261.853    -2291.707       29.854   599.9
2.0110        -2261.839    -2291.837       29.998   602.8
2.0120        -2261.663    -2291.930       30.267   608.2
2.0130        -2261.481    -2291.997       30.516   613.2
2.0140        -2261.155    -2292.028       30.873   620.4
2.0150        -2260.845    -2292.048       31.203   627.0
2.0160        -2260.712    -2292.078       31.366   630.3
2.0170        -2261.249    -2292.091       30.842   619.7
2.0180        -2261.034    -2292.094       31.060   624.1
2.0190        -2261.093    -2292.061       30.967   622.3
2.0200        -2260.675    -2292.007       31.331   629.6
2.0210        -2260.500    -2291.932       31.433   631.6
2.0220        -2260.712    -2291.836       31.124   625.4
2.0230        -2260.813    -2291.735       30.922   621.4
2.0240        -2260.850    -2291.640       30.790   618.7
2.0250        -2260.494    -2291.560       31.066   624.3
2.0260        -2260.741    -2291.482       30.741   617.7
